episode,return,running_variance
1,16.82288304859687,0.0
2,11.533643790125222,6.994012983339432
3,27.808739362046175,45.94931408314142
4,6.3894621259199775,62.97800882565026
5,7.8874014767801155,59.99558322304406
6,25.688577407251607,68.68569623907563
7,6.422268641704078,70.15721376262948
8,5.706009939358722,70.13784236555165
9,11.509117238007779,62.74905146416873
10,5.806035916422863,61.538713496030006
11,48.586948860939486,163.22754035912988
12,2.968400829109719,162.26710526842297
13,15.161148944629469,149.79640155250485
14,8.934693217401241,141.37187153975216
15,5.108143118158395,137.28835895757103
16,19.792016447278943,130.84291935167562
17,5.628139165893542,127.1507055389456
18,9.453512868215414,121.00312408697992
19,15.382319748539933,114.83039549054511
20,5.572082672237278,112.07788698651147
21,26.497229479211423,114.87097616220386
22,60.63538815835251,205.04540860762336
23,14.236199477582922,196.24235589484127
24,17.140806888253092,188.13677111812686
25,13.62105501829116,180.80401803689162
26,53.48652192451442,226.45388664875097
27,7.714076905225763,221.2910457429071
28,17.61728157223092,213.40702036540256
29,4.3406902749318,211.29709639662295
30,4.393052337485943,208.94874860271017
31,21.38004947112178,203.09152707699124
32,2.6248107232098743,202.35106106672393
33,12.432175414684684,196.55403983550266
34,11.603333565959002,191.25341178279166
35,8.971407902635638,187.00296320938455
36,9.346792451219573,182.7966301078519
37,15.49780940105382,177.85809716114926
38,6.922449852205488,174.94821026108858
39,12.946543375009533,170.56939453073758
40,12.579087625130468,166.4437201375731
41,12.177862444412082,162.56092225608882
42,10.317354816270232,159.1652527806595
43,10.491994766192958,155.87163644559905
44,4.7185388469025416,154.51148356938884
45,8.43189797720824,151.85332052039985
46,23.102660106173087,150.21015453476153
47,29.094795709141337,151.47117113895123
48,12.536051863132815,148.4178947454533
49,8.933677712249827,146.06052614449243
50,10.98983303021974,143.39636845279233
51,6.175672837693557,141.92921341553182
52,13.991688142873338,139.2025748650878
53,4.981851395061624,138.20683638331516
54,9.893546579749373,135.98302829856215
55,18.002235361737068,133.7809292129987
56,14.911362402085302,131.40132412193984
57,5.088210926459717,130.52537154401864
58,9.77726900056489,128.58208275547406
59,25.18490358978032,128.50154956835127
60,5.903702364915982,127.47478173389392
61,8.906402955557729,125.80572186385555
62,6.800946402970311,124.58321877975035
63,6.9417029193991935,123.34378752478835
64,3.2021499501300847,123.11364987603099
65,6.861774446520219,121.89562887170219
66,19.447898512367154,120.58742345831551
67,7.3744250472514175,119.34480318971585
68,12.608116828172115,117.59972698241333
