episode,return,running_variance
1,16.822092602564524,0.0
2,11.533140487106248,6.993253619902643
3,27.809511252782375,45.9574031529469
4,6.389548257340485,62.98287285273718
5,7.887448809186481,59.99908684954206
6,25.690173284319336,68.69400895644826
7,6.422643303634008,70.16393127137847
8,5.706411599701334,70.14337653405941
9,11.51004774216526,62.7536979947823
10,5.8066792738511595,61.542463908529975
11,48.590155275066174,163.2479269434286
12,2.968879242525151,162.28606125488545
13,15.161921602631141,149.81390900343348
14,8.934967093064401,141.3883947020496
15,5.10794160268413,137.30469561460407
16,19.793577960176542,130.85895823262337
17,5.628706588347173,127.16583451999028
18,9.454137115570425,121.01740235989718
19,15.382226889447717,114.84378491372203
20,5.572580368714375,112.09065816775471
21,26.498374606948104,114.88384704250659
22,60.63914006201255,205.07056036180347
23,14.236921741330109,196.26641566248446
24,17.141781203687476,188.15985410117958
25,13.620736248513259,180.8263604733916
26,53.490573655290845,226.48471775234188
27,7.7142647643986875,221.3211702779827
28,17.618393477711386,213.43608477436746
29,4.341058017147916,211.3255340824633
30,4.391735231474208,208.97788645676934
31,21.379661712074526,203.1193536206283
32,2.625297308025104,202.3781894802205
33,12.432927227946477,196.58033354961432
34,11.601572438642398,191.27950641410976
35,8.971528526746662,187.0284948797093
36,9.34730790150468,182.82148142803965
37,15.498585804986629,177.88227931050616
38,6.922721192620664,174.97189863354978
39,12.946994184437015,170.59249065596546
40,12.578263019752708,166.46640373692918
41,12.178439730699516,162.58305010163375
42,10.316410815674713,159.18716951575564
43,10.491881436549235,155.8931659521845
44,4.715460458267175,154.53410322461153
45,8.432504506338583,151.87539076665246
46,23.104004095355336,150.23208809299055
47,29.096887459109563,151.49363821320048
48,12.536920676256658,148.43985870055994
49,8.933871964433832,146.0821111405906
50,10.990415732754595,143.41750818032423
51,6.176065330538524,141.94996968000098
52,13.99251128295564,139.22292711602307
53,4.980374306900903,138.22748950245756
54,9.892504670857871,136.003533026567
55,18.002167740971267,133.80099218113438
56,14.911521969378647,131.42102216653558
57,5.088593585716776,130.5447341625007
58,9.777763764528338,128.60109994597627
59,25.18556293583546,128.52033551451632
60,5.9035107579479575,127.49341992169035
61,8.906654486372592,125.82408057157437
62,6.8005914689945595,124.60145383250826
63,6.941614763956055,123.36183686670365
64,3.2009666971442,123.13192469409263
65,6.861610340277946,121.91372915674535
66,19.447867370261807,120.60518033665812
67,7.374255596643787,119.3623888433442
68,12.608764123174284,117.61704665257955
69,10.00452873992795,116.07972708732385
70,11.798090979650505,114.45655777065217
71,4.956906679189141,113.82376427972696
72,16.4768766513522,112.38670165511375
73,3.486152583896004,112.14347887822014
74,8.72428148756812,110.88880388181904
75,16.086250411737513,109.52859623831256
76,41.745367841536705,118.72181363784232
77,5.566297669353931,117.98760525604196
78,7.668624422276644,116.89080382958677
79,12.898785963545597,115.41346892818086
80,14.193235738552023,113.98017161132191
81,10.321192292655104,112.68360081017858
82,6.6751627588202,111.83741312428585
83,7.621713861969953,110.86234617842655
84,12.353764645763613,109.54996753457365
85,6.690635061511007,108.74444223054893
86,12.17584707625104,107.48900116966573
87,7.48848067437236,106.60517300376647
88,6.008557394902247,105.94100643487978
89,7.902646665223407,105.02906795852147
90,14.459914474122133,103.8904714925159
91,13.635261601267855,102.75517831490741
92,9.380575597379506,101.7698356385298
93,7.666150266174972,100.96034819755248
94,5.2597148784427805,100.48233992779241
95,6.483934728117432,99.82772221688909
96,11.57733404920989,98.79947899755562
97,5.110023846045166,98.357662418044
98,13.681243840304635,97.36691744436206
99,13.441943045843688,96.39114791721181
100,6.880821093429799,95.74781506259065
101,10.603248167283786,94.83562246109229
102,3.1544620556025067,94.75291296903985
103,7.4745988187358945,94.06659498049846
104,9.7973050702672,93.2244566854985
105,8.922262049235442,92.44624125238472
106,7.732146260024911,91.76900485586242
107,43.367797187453725,99.87307313091101
108,6.1329769651340476,99.3256782758377
109,10.820996149692286,98.43967209832321
110,5.98339262806929,97.92403049274677
111,5.898535590341172,97.42071400129213
112,11.38646297679536,96.55917515695829
113,78.32216279122133,133.8849933524699
114,11.40888862865883,132.73066945540586
115,109.58241081224274,212.1252078834398
116,15.145059426174052,210.3130141835076
117,12.190168987829331,208.53658307959552
118,7.723202071326618,207.0750626708538
119,6.893681116226805,205.7214266532344
120,172.78125816637265,413.27970311439896
121,27.36852085034374,411.1234970653631
122,21.669415091925305,408.10710692665464
123,11.277325121248106,404.9088267425778
124,99.55720358261739,458.70632630935796
125,9.185758901210413,455.381692366574
126,31.60260265091576,453.7520628472492
127,9.925293040747887,450.45366749317543
128,9.78648838079132,447.21535837522924
