episode,return,running_variance
1,16.821837247178234,0.0
2,11.532772995091474,6.9935501656755195
3,27.809426504390736,45.95897420107752
4,6.389244160731697,62.984366676410154
5,7.887087382972397,60.00055103712435
6,25.690485819762813,68.69712141562165
7,6.422247933545355,70.16711301187775
8,5.705801938066035,70.14694645974305
9,11.50927025985908,62.75707875196664
10,5.826786967769625,61.51796782578557
11,48.59534715682506,163.24629801358466
12,2.968134640992293,162.29004451566797
13,15.16177942870482,149.81747512954223
14,8.934244045071363,141.39355744746516
15,5.1075079243952315,137.31173147887117
16,19.793671975412877,130.86465813225865
17,5.628001622334411,127.1730701835889
18,9.45349808178076,121.02502727756261
19,15.38235944340045,114.8508244131039
20,5.572027040486134,112.0985281288088
21,26.498613773101994,114.89049461978063
22,60.641283113731916,205.0819483216624
23,14.23675505957757,196.2774623395322
24,17.141251231320037,188.1702868885069
25,13.620877150860753,180.8364982264489
26,53.493403096630715,226.5000640286513
27,7.71387597060811,221.33682233424753
28,17.616994597692955,213.4510621068641
29,4.340504618559867,211.34110302417065
30,4.391083229240288,208.99400870458356
31,21.37973011334048,203.13475270338364
32,2.6246849423921494,202.3941561109398
33,12.432557177440058,196.59601290727008
34,11.602205220906377,191.29471473778565
35,8.971097019910264,187.0436444340762
36,9.346829512513693,182.83655032519692
37,15.498401875592789,177.896930757721
38,6.922362424253702,174.98653648535284
39,12.946617308814972,170.60684299866864
40,12.57835988502484,166.48044056374744
41,12.178160055539076,162.59684050497603
42,10.315790052191192,159.20085491734875
43,10.49152338739648,155.9066822264509
44,4.713277706759602,154.54844944117906
45,8.43185669199017,151.8896745747375
46,23.104722774482603,150.246211943673
47,29.09761119347398,151.50770359744052
48,12.53628962164455,148.45371935323536
49,8.933193869619217,146.09591906211355
50,10.989953946645786,143.43114732923968
51,6.175592163654107,141.9635834100714
52,13.992221399247871,139.23628705884065
53,4.97948294746029,138.2409955005402
54,9.891311452555488,136.01701171045957
55,18.00136713552121,133.8140859788753
56,14.911451291189032,131.43387553525233
57,5.088060403370321,130.5575869032793
58,9.777238203965442,128.6138315311734
59,25.18654311158067,128.53315862148597
60,5.903061295802406,127.50619747078012
61,8.906297622360384,125.83673414744554
62,6.800172809425075,124.61403282684152
63,6.94126260454939,123.37432283725694
64,3.2002793121135475,123.14448183978122
65,6.861249039087616,121.92619127041716
66,19.44789791022149,120.61743827880365
67,7.373587022090483,119.3746056707036
68,12.608445801975709,117.62909396390165
69,10.003029491014136,116.09175587914187
70,11.796758964855789,114.46847727154217
71,4.95657202899595,113.8356064871102
72,16.476837464623223,112.39837162330872
73,3.4858384619499,112.15508458714675
74,8.724002375290842,110.90029063854065
75,16.08560599591712,109.53987601702701
76,41.752028459243306,118.73787439489242
77,5.56571656766514,118.00359928344652
78,7.668033184386886,116.9066941072447
79,12.89859070484089,115.42916120507783
80,14.192541721340993,113.99565078693134
81,10.320889102204294,112.69891735092955
82,6.674880212319536,111.85260064291089
83,7.620669589867145,110.87749978648979
84,12.353426517652805,109.56494821055065
85,6.689731818733065,108.75939062256636
86,12.17554385508758,107.50378285195863
87,7.488106588075397,106.6198373337836
88,6.0077955299330235,105.95562937867886
89,7.901898129624064,105.04361294992411
90,14.459211789433608,103.9048293846304
91,13.634757065534295,102.76936985862619
92,9.379986039866887,101.78391767602565
93,7.665853695126721,100.97431133722363
94,5.257867243694276,100.496446556554
95,6.483360028658211,99.84175173167901
96,11.576342279515785,98.8133834470882
97,5.109661609644589,98.3714729991492
98,13.681167606446214,97.38058634413106
99,13.441481480017897,96.40467139440169
100,6.880377559331954,95.76124791263177
101,10.602837175838495,94.84893578033045
102,3.154094631402996,94.76615239973768
103,7.4739974595052265,94.0797573576794
104,9.796934848476436,93.23750745026561
105,8.921694300577817,92.45919996980284
106,7.731419039741757,91.78189731769109
107,43.371236988566984,99.88787146510452
108,6.131915512648805,99.3404592609754
109,10.82065036939236,98.45432631942141
110,5.983080166881395,97.93858140181419
111,5.897351775000674,97.43526467674546
112,11.390123674933921,96.57353215254761
113,78.12123718312486,133.66706905611863
114,11.4100626412705,132.51457784989546
115,109.56010107827514,211.876797760092
116,15.122554978430138,210.06626175603122
117,12.315751720843176,208.28866079374504
118,7.719525097070561,206.82950765767984
119,6.882759374507985,205.4790537099851
120,175.78446436706727,421.01582737639603
121,42.54084942466575,423.754535302478
122,10.82055622043076,420.4388096807554
123,7.267484513306253,417.52655361411917
124,6.8433309289455195,414.70792864182323
125,102.6670277303425,472.30281458522944
126,6.615642493264105,469.2124886289693
127,18.132174257008042,465.5646637275231
128,7.7755511801449995,462.4148021290686
129,7.226495012756049,459.3750485239619
130,123.62892734517767,544.9588635926531
131,27.668505545193437,541.7592764598212
132,15.068746687861246,537.6703282608445
133,18.864212095372093,533.6699724618599
134,26.95811975380894,530.4971931230987
135,8.93983316694095,526.9967550537643
136,12.24752131765544,523.2552186675898
137,36.87833107518499,522.4473322285288
138,5.145820381144439,519.6120174434637
139,13.900189630678788,515.9242316111369
140,14.799742263583367,512.2604929329411
141,37.02670027182229,511.5870489579832
142,12.369322181997804,508.1137321361605
143,7.314658442389102,505.1644831920077
144,100.49168034544596,550.2188096671063
145,104.27092285094452,598.398304706416
146,79.09773243960073,619.8931167896615
147,54.25257071500067,624.4681562699284
148,14.226907826425316,620.3670397218688
149,9.299026051690285,616.7552254738655
150,31.021222294706007,613.709248628292
151,14.10387135304978,609.767497692373
152,8.510524498742077,606.393948552969
153,11.451596299500128,602.7374717670845
154,67.42144004644808,614.4019304066533
155,10.33499218055819,610.8759669135334
156,7.640451656586715,607.7177472881231
157,123.19189654547468,673.2438560772665
158,9.89889954762645,669.520381563323
159,75.51427964525176,685.2099274280657
160,10.275188834953056,681.44911344387
161,8.258030465250627,677.9805050459029
162,22.78207384438274,673.8692169016057
163,106.94457240353665,716.5340729883171
164,4.805082563004848,713.5409423845655
165,8.765950181742742,709.9473656741956
166,12.31381333728361,705.9985239327555
167,29.7474343788033,702.3754729896585
168,7.452925231952354,699.0865405124682
169,71.10070857155381,710.5166851206923
170,104.94597308459777,748.5716980318159
171,122.8020981697469,805.0850726343405
172,5.061689605881874,801.8837397105766
173,8.251439311276334,798.1777580458165
174,12.397740530627186,794.0029536673529
175,12.502975104343664,789.8611369535763
176,3.3362227667132496,787.0956989086837
177,20.271522551067463,782.6498510003775
178,29.957719601035997,778.732212455373
179,42.805434719149254,777.0847750705593
180,29.1780435601097,773.1489183074556
181,24.423827048057028,768.9449561338421
182,104.20103025172988,802.6043445982875
183,71.69618226620119,811.9700148696303
184,5.799641192913979,808.9182843980354
185,158.01362277926845,904.6155276728875
186,10.381245133422482,900.5141572086302
187,13.371052192692424,896.1184221968938
188,10.425165043108368,892.0863933518606
189,5.561965583328712,888.8137306987386
190,14.725180575569036,884.4172443648227
191,32.82688307220507,880.3951577348505
192,7.643752102432763,876.8888971764837
193,75.80370450214313,887.2666447092686
194,193.91362468127016,1033.7576910556122
195,70.18894524363651,1039.7384908929102
196,18.476303263291953,1034.557012576082
197,12.83727901820382,1029.8667892809003
198,153.99781902382838,1110.4673707134193
199,17.39542946007172,1105.10432888339
200,73.73626750811701,1111.9085987185938
201,11.206751303014272,1107.2127363509044
202,102.79721977608665,1132.2103029275772
203,79.94005231959875,1141.6845912849788
204,54.825405956371355,1140.4857120887643
205,28.9093150755936,1134.9985763761758
206,7.062780594963547,1131.037336234862
207,41.83357932900819,1126.955286315664
208,38.551014381306885,1122.4208391804218
209,19.104532386688874,1117.2174114166078
210,21.88783250967025,1111.9431829174357
211,84.80772430138832,1123.5546751380598
212,34.06074440109146,1118.6179244732277
213,5.991570406063153,1115.1098344031604
214,12.720440019040655,1110.625471829535
215,24.889310610460075,1105.4601098866056
216,11.952751021492896,1101.1458374659055
217,14.000931014554112,1096.6362131783058
218,111.86096063893928,1126.0198648217704
219,106.80005660680634,1150.962944161973
