episode,return,running_variance
1,16.820954203876244,0.0
2,11.532507429908968,6.991917320271224
3,27.810623686816445,45.968619277638616
4,6.389590518384829,62.990073637476556
5,7.887475704885791,60.00439832439287
6,25.692470145054102,68.70621835059121
7,6.422958722818358,70.17432377810717
8,5.706770952046707,70.15233216637485
9,11.510978211993999,62.76140580009698
10,5.807237640865186,61.54914393514372
11,48.59700313313933,163.2924821451581
12,2.969358602688325,162.32787651373386
13,15.162909951509494,149.8525108437113
14,8.93508568581006,141.4248755079625
15,5.107794432887622,137.3399275949063
16,19.7959978369999,130.89312702208872
17,5.629185055568377,127.19840079426504
18,9.454848936415143,121.0482356264864
19,15.38240947965724,114.87285840370315
20,5.572962243817784,112.11862285603004
21,26.500076069506456,114.9115547562006
22,60.645799205888714,205.12061317364984
23,14.237867674406417,196.3143163501887
24,17.142817140060085,188.2057505243245
25,13.62062383348786,180.87063176309064
26,53.49756790755938,226.5438360663956
27,7.714422617148965,221.37886740360503
28,17.62024084076545,213.4917521237233
29,4.341379467749376,211.3800750399601
30,4.390070591315331,209.03286749192728
31,21.379243356737632,203.1720435766914
32,2.625738888536499,202.42976742296028
33,12.433800440044429,196.63038757509605
34,11.599596328066779,191.3288009841151
35,8.971542285901608,187.07673384906852
36,9.347759803878548,182.86854226726408
37,15.499577860853831,177.92806906775033
38,6.922997226630748,175.01676415542934
39,12.94748379236448,170.63625006270982
40,12.577238597672721,166.5092938419976
41,12.179092907039408,162.6249207359466
42,10.315056101150558,159.2285074469199
43,10.491694384115068,155.9337327751688
44,4.710924229126579,154.57608950791945
45,8.432984964105689,151.91648988161563
46,23.106114508860642,150.27284111425288
47,29.10027806574016,151.5351730938585
48,12.537934662060492,148.48050345819576
49,8.933971067094499,146.12207682610597
50,10.990998366367872,143.4566961605928
51,6.17639461547964,141.9885186980725
52,13.993482985820275,139.26073122941182
53,4.978459170751299,138.2654993597586
54,9.890804111389391,136.04121087627482
55,18.002152168775407,133.83789464997022
56,14.911871840426404,131.45725867743965
57,5.088966772468207,130.5804118077777
58,9.778188784032915,128.63618968810556
59,25.18682815778262,128.55507540487213
60,5.903269176639376,127.52781419968979
61,8.906886973766616,125.85797273636139
62,6.800138765020533,124.63503783191699
63,6.941475043491898,123.39504323809895
64,3.199419694630457,123.16529728053416
65,6.861295516505847,121.94676124052135
66,19.447727290364544,120.63759245597143
67,7.373939140276259,119.39446795272866
68,12.609459398322459,117.64864940373934
69,10.002392365125225,116.11113029843334
70,11.795416602414107,114.48765226461357
71,4.956258371763907,113.85467078578924
72,16.478857355069955,112.41731851180079
73,3.4857291354923516,112.17390226866434
74,8.724295944451535,110.91886378714922
75,16.08721527745271,109.55829889367963
76,41.74396215990604,118.74976841433427
77,5.566334039023525,118.01527023351848
78,7.6684347049664074,116.9181984855976
79,12.899022183389095,115.44051840183995
80,14.192401710829731,114.0068568207389
81,10.32140215086741,112.70996812239962
82,6.675372878191277,111.86348361646347
83,7.6223272209574615,110.88806927107349
84,12.35445272839051,109.57537839216718
85,6.6904238259606705,108.76964129848834
86,12.175776476501742,107.51391606716328
87,7.488761397889952,106.6298113235692
