episode,return,running_variance
1,16.821812375838864,0.0
2,11.532644776711594,6.993823472914431
3,27.809347735651688,45.95914293204046
4,6.389190794301322,62.9843826070737
5,7.886996957947932,60.00061120388593
6,25.69047401147854,68.69737563415849
7,6.422225650182053,70.1672314865328
8,5.705710034118871,70.147115417175
9,11.509196259788101,62.75723344986112
10,5.826662678546117,61.51818828920652
11,48.59548445894002,163.2477331612689
12,2.9679912993295368,162.2915413059582
13,15.161752523555123,149.81885858928382
14,8.934157172815684,141.39486579385422
15,5.107311159222026,137.31311200646726
16,19.79350109947161,130.86587944209893
17,5.627935036755606,127.17421246813768
18,9.453364590606482,121.02613230636624
19,15.382231968003419,114.8518613308141
20,5.572009376669688,112.09946641514668
21,26.498581089265894,114.89144159576702
22,60.64099150926445,205.08196894016146
23,14.236707399193236,196.27747704349125
24,17.14122585265801,188.17030709774812
25,13.620751412042663,180.83652543173477
26,53.493352524449264,226.5001785031345
27,7.713807156588237,221.33692429598548
28,17.616812155952587,213.45115519779284
29,4.340425987836754,211.34118825095922
30,4.390846250771314,208.99421012314326
31,21.379700172561982,203.13496726428636
32,2.624608392959927,202.39435519439598
33,12.432509232833432,196.59619823518756
34,11.602208798543423,191.2948736974289
35,8.971045750903558,187.04378717925513
36,9.346808965878893,182.8366689743178
37,15.49836299866253,177.89704678907063
38,6.922298144495592,174.98664305727903
39,12.94656020765596,170.606944580343
40,12.578355149571456,166.48053104212303
41,12.178134225526447,162.59692219920083
42,10.31566238491368,159.20094567907387
43,10.49143532923972,155.90677309744714
44,4.71287877207409,154.54868018336776
45,8.431834842518755,151.88988402151926
46,23.104754321735104,150.2464597631881
47,29.097482349785675,151.5079165329184
48,12.536169481767732,148.45393140468073
49,8.933073921551603,146.0961355600308
50,10.989915283659979,143.43135322078743
51,6.175551516380535,141.9637719721352
52,13.992195173462044,139.23647120008047
53,4.979195502010618,138.241248237644
54,9.891129089625208,136.01727513742821
55,18.001083332115883,133.81431712534174
56,14.911352932076355,131.43410232616876
57,5.0879702347107285,130.5578098916408
58,9.777203178378667,128.6140427972099
59,25.18662335563973,128.53342949050867
60,5.90291865561429,127.5064791909751
61,8.906243501387031,125.83700587214706
62,6.800037330926349,124.61431131590231
63,6.941168402175348,123.37459844864765
64,3.2000641292127714,123.14479453087574
65,6.861193488390727,121.92649235288155
66,19.44796202061247,120.61776218393287
67,7.3734348484900725,119.37493666791953
68,12.608435585874417,117.62941823841986
69,10.002815606563857,116.09208794681342
70,11.796636170095013,114.46880614398697
71,4.956416754536025,113.83594630138317
72,16.476658380930683,112.39869876121851
73,3.4856888924232443,112.1554228297161
74,8.723949622151986,110.9006197416202
75,16.085477807286047,109.5401977960751
76,41.7520053763991,118.7382427740397
77,5.565513998412054,118.00398567260444
78,7.667913281260802,116.90707958877715
79,12.898540658115968,115.42954135333034
80,14.192462177528089,113.99602644764431
81,10.32085700009439,112.69928399709585
82,6.6748231178744035,111.85295741682746
83,7.620617194663949,110.87784718183491
84,12.353375238875888,109.56529074530798
85,6.689614566720436,108.75973327088624
86,12.175504812428832,107.50412047858116
87,7.488088164987795,106.62016211185023
88,6.007767168514471,105.95594102833597
89,7.9017234881465,105.04393075300818
90,14.459105753205833,103.90514304895751
91,13.634653421014288,102.76967983306456
92,9.37996142840439,101.78421942361851
93,7.665772055980634,100.9746090873158
94,5.257525410640877,100.49678129501139
95,6.483320586592265,99.84207625156144
96,11.576196690081076,98.81370579273904
97,5.109606917275397,98.37178643113667
98,13.681073802264148,97.38089650820216
99,13.441325353080428,96.4049772768347
100,6.880314839849047,95.76154749939717
101,10.602770843566075,94.84923147048634
102,3.1538402161791943,94.76647484532721
103,7.4738622393067375,94.08008072097071
104,9.79690996514156,93.23782438778409
105,8.921672873305111,92.45950933138029
106,7.731391443070365,91.78219829699965
107,43.37123715252078,99.88822215517455
108,6.131565564238212,99.34083728096691
109,10.820608147542277,98.45469934645801
110,5.983006604682204,97.93894887177449
111,5.897264214195013,97.43562832892853
112,11.390268477440399,96.57388851987506
113,78.12180140066542,133.66817688648922
114,11.409838305464543,132.51567966687296
115,109.56244064390864,211.881930160454
116,15.122285294460944,210.07134510627537
117,12.315560966409056,208.29370376672162
118,7.719429232701513,206.83451082434428
119,6.882690011211346,205.48401507787165
120,175.78700982825788,421.02774892461326
121,42.54086536019543,423.7663860446816
122,10.820441495239956,420.45056828203815
123,7.267387157717359,417.5382232388173
124,6.843258580485695,414.71950765496405
125,102.66793788110054,472.31563075796356
126,6.61551786412096,469.225215485134
127,18.132052166336013,465.5772872032814
128,7.775330971907217,462.42734915615597
129,7.226171596313244,459.38753482137685
130,123.63078519011864,544.9743901117753
131,27.668471073647133,541.7746834905322
132,15.068435811429744,537.6856246194814
133,18.86438151598041,533.6851609300827
134,26.957822514835826,530.5122267703276
135,8.939653749020124,527.0116939608623
136,12.247339787953933,523.2700570269235
137,36.87830621515631,522.462064882871
138,5.14573998672924,519.62665107683
139,13.899705845009647,515.9387770427571
140,14.799730526657093,512.2749338411028
141,37.026659588372944,511.60138638592997
142,12.369347715599437,508.1279648322922
143,7.3145622182771515,505.1786240830333
144,100.49377589109062,550.2353206168766
145,104.27100695635644,598.4148286344836
146,79.09842430213735,619.9101228131494
147,54.25276960659029,624.485151637847
148,14.226765237648957,620.3839274389251
149,9.298921616032086,616.7720105804068
150,31.020780432588648,613.7258503783689
