episode,return,running_variance
1,16.8210016510987,0.0
2,11.532517452481406,6.992016279756204
3,27.810564777963908,45.96815417433647
4,6.389584372192302,62.98975101427989
5,7.88746465601192,60.004162926963645
6,25.69236726644997,68.70570258159132
7,6.42294799839902,70.17385929218855
8,5.70674971370962,70.15193033380729
9,11.51093889497326,62.76105665650036
10,5.8072076279039075,61.548841306114596
11,48.596659016599425,163.2902899127942
12,2.9693256212070414,162.32583049396968
13,15.162866372820409,149.85062257492032
14,8.93507724432534,141.4230902105691
15,5.107773330459171,137.33823195240856
16,19.795865782387477,130.8914756555725
17,5.629164820913757,127.19681823646955
18,9.454806290851081,121.04673840002368
19,15.382377617519856,114.87144320941333
20,5.57295205387787,112.11725040899928
21,26.499995803318072,114.91020543871021
22,60.64543624665084,205.11803996251444
23,14.23782271955381,196.31185275806433
24,17.142778111694625,188.20339190262993
25,13.62060445469624,180.86836051022524
26,53.49722260807396,226.54085127310822
27,7.7144102994194474,221.3759545017541
28,17.620130796244073,213.4889410461883
29,4.341361234826782,211.37731867733595
30,4.390109249029502,209.03012079728512
31,21.37925439823859,203.16941021263838
32,2.62571692346666,202.42718413957172
33,12.43376162287684,196.62787840305361
34,11.599668927421726,191.3263347024238
35,8.971539580256659,187.07431871193714
36,9.347745017594251,182.8661814629354
37,15.499532650671771,177.92577217588172
38,6.92298027328716,175.01451254995175
39,12.94745950064125,170.63405336605805
40,12.577278871990591,166.50714145131525
41,12.179065639812464,162.62281807291393
42,10.315100240795216,159.22643545228817
43,10.49169241762538,155.93170050551453
44,4.711078683598569,154.57401557652656
45,8.432971441295148,151.91445507376315
46,23.10602067482953,150.2708302251444
47,29.10010307990027,151.53312328374003
48,12.53788161990026,148.47849719879034
49,8.933956946601674,146.1201045917946
50,10.990974664570277,143.45476057977876
51,6.176381342222522,141.98661152066904
52,13.993442580098831,139.25886069989227
53,4.9785031857001725,138.26363409755925
54,9.890862164911708,136.0393647141559
55,18.002116423603418,133.8360824913503
56,14.91184131701826,131.45547909136434
57,5.088944097995522,130.57865841627435
58,9.778173368231208,128.6344632105589
59,25.186773767916666,128.55337206225835
60,5.903261622690258,127.52613093629309
61,8.906873588303208,125.8563130497348
62,6.800140833834596,124.6333959872898
63,6.941470180935266,123.39342060809543
64,3.1994577710612058,123.16367598473764
65,6.861304653307182,121.94515593874847
66,19.44774342883153,120.6360205359676
67,7.373936617313869,119.39291386289594
68,12.609433739287415,117.64711798773067
69,10.002468098518944,116.10961043436345
70,11.795528043211158,114.48614774482068
71,4.956263714106525,113.85317934518591
72,16.47874432302842,112.41584031791677
