episode,return,running_variance
1,16.82180074161998,0.0
2,11.53271184182483,6.993615347484072
3,27.809419977234352,45.95927395356508
4,6.389217764660751,62.98455295641189
5,7.887048100724633,60.00071652285311
6,25.69053435026541,68.69752522079033
7,6.422231070329909,70.1674512336809
8,5.705757797771837,70.14729014172858
9,11.509233963156067,62.75738964381102
10,5.826724242915021,61.51829937912563
11,48.595712845874736,163.24894519336192
12,2.968072850193528,162.29260763953522
13,15.161783059227488,149.8198411892165
14,8.934192601916248,141.39579605439914
15,5.10743326571504,137.31390486956627
16,19.793669736613538,130.86669881495797
17,5.627962722385767,127.17502145207752
18,9.453447292078575,121.02688878458406
19,15.382332666245722,114.85258476303711
20,5.572006163018467,112.10020752410624
21,26.498643430684655,114.89214460451768
22,60.64140326156834,205.0840528941233
23,14.236751189866242,196.27947538043642
24,17.141240376126003,188.17221532974068
25,13.620846124481766,180.83835412313437
26,53.493622787792376,226.50247659219565
27,7.713843780153157,221.3391695780517
28,17.61697927933257,213.45332463532205
29,4.340465856621297,211.3433210436966
30,4.390962792261053,208.99624645017923
31,21.37971743513881,203.1369154102564
32,2.624646402713122,202.3962793982756
33,12.432543770180116,196.5980734359492
34,11.60219832438147,191.2967149501606
35,8.971065509006946,187.04559697307604
36,9.346812068078476,182.83845222207535
37,15.498400531547027,177.8987813285649
38,6.922334706174184,174.9883473533796
39,12.946594329009873,170.60860907131203
40,12.578345023786294,166.4821633333772
41,12.178152746812628,162.59852119903695
42,10.315706524468842,159.2025115284973
43,10.491481276706605,155.90830658413878
44,4.713001581866707,154.55015400739586
45,8.431832508102893,151.8913432984769
46,23.10479662381761,150.24787833200574
47,29.097662610968165,151.50937472992186
48,12.536248017093326,148.45535827219635
49,8.933134745572897,146.09753505372979
50,10.989934394403729,143.4327316949768
51,6.1755672840936935,141.96513996314252
52,13.992218896340551,139.23781349802402
53,4.979334503592879,138.24253962239663
54,9.891183352892195,136.01854456465384
55,18.00125590385896,133.8155781954309
56,14.91142708698903,131.435341022325
57,5.0880201142650145,130.55903272740096
58,9.777214381624532,128.61525278196277
59,25.186626838407065,128.5345951079736
60,5.9029993409050086,127.50762146148928
61,8.906272090026087,125.83813565102938
62,6.8001106110901555,124.615421181712
63,6.941219825169545,123.37569381332636
64,3.2001654199101477,123.1458612771805
65,6.861213666759997,121.92755201470386
66,19.447914464602846,120.61878551059299
67,7.373512346702692,119.37594224679965
68,12.608441874889664,117.6304104193558
69,10.002872987931786,116.09306631621477
70,11.79662526420719,114.46977383111505
71,4.9565044235747555,113.83689438296983
72,16.47682000000509,112.39964248118699
73,3.485777088681591,112.15634716046891
74,8.723976647348392,110.90153595594624
75,16.085560651324,109.54110331083095
76,41.751987152753664,118.73907534489858
77,5.5656375511200835,118.00479506562903
78,7.667972796919998,116.90787919525283
79,12.898572790516448,115.43033117477475
80,14.192477381606107,113.99680536628225
81,10.320871465976227,112.70005683019096
82,6.674856498500433,111.85372538094701
83,7.620623139374795,110.8786133045061
84,12.353410311744469,109.5660482304099
85,6.689659103879237,108.76048425511219
86,12.175519584500947,107.50486366089055
87,7.488091073236524,106.62090395682216
88,6.007764673394692,105.95668412559002
89,7.901805400994101,105.0446629004376
90,14.45914477904032,103.90586636317796
91,13.634719076933745,102.77039531633922
92,9.379962947419763,101.78493142858406
93,7.665818142478135,100.9753147520179
94,5.257640045277728,100.49747046434422
95,6.483332721807797,99.84276417704984
96,11.576236782673,98.81438694537626
97,5.109635318272553,98.37246507794546
98,13.681139501214869,97.38156841646251
99,13.441424536227027,96.40564312883527
100,6.880345580639559,95.76220976864198
101,10.602798735124946,94.84988830215279
102,3.1539911065501736,94.76710829358001
103,7.473925894636197,94.08070751959181
104,9.7969162114034,93.23844770313312
105,8.921673015215113,92.46013042798235
106,7.73138972292713,91.78281857960495
107,43.371471256605766,99.88893878211263
108,6.1317293298672775,99.34153488124521
109,10.820638698190072,98.45539142255777
110,5.983046620139312,97.93963689818013
111,5.897291388013907,97.43631386167488
112,11.389900034998654,96.57457522033451
113,78.12131891210242,133.66823741130133
114,11.409972793548723,132.51573743507294
115,109.56068859860147,211.87898334743196
116,15.12237651915857,210.0684250058828
117,12.315626414739887,208.29080789307065
118,7.7194065092187225,206.8316454435015
119,6.882692982487744,205.48117746898114
120,175.78367911758207,421.01591499458357
121,42.54079922373967,423.7546168303759
122,10.820488711515369,420.43889262371295
123,7.267397405935404,417.52664207279173
124,6.843245534783991,414.7080225273825
125,102.66896522028968,472.30565672820455
126,6.615582859286957,469.21531340224004
127,18.132244590705675,465.5674698603676
